,id,date,contract,price,quantity
9205,868981176,2022-09-10T03:23:17.000+0300,PH22091005,4219.74,10
9206,868981182,2022-09-10T03:23:17.000+0300,PH22091005,4219.71,2
9207,868981325,2022-09-10T03:23:17.000+0300,PH22091005,4219.73,16
9208,868981941,2022-09-10T03:23:31.000+0300,PH22091005,4219.71,23
9209,868983076,2022-09-10T03:24:02.000+0300,PH22091007,3722.05,2
9210,868987148,2022-09-10T03:25:38.000+0300,PH22091005,4207.5,11
9211,868987729,2022-09-10T03:25:38.000+0300,PH22091005,4207.5,10
9212,868994892,2022-09-10T03:28:41.000+0300,PH22091008,3275.0,2
9213,868995508,2022-09-10T03:29:00.000+0300,PH22091005,4219.0,10
9214,868996589,2022-09-10T03:29:16.000+0300,PH22091008,3274.98,18
9215,868997845,2022-09-10T03:29:49.000+0300,PH22091009,3751.03,2
9216,868997878,2022-09-10T03:29:52.000+0300,PH22091005,4207.51,5
9217,868998463,2022-09-10T03:30:09.000+0300,PH22091009,3751.02,2
9218,869000399,2022-09-10T03:30:46.000+0300,PH22091009,3751.01,16
9219,869001445,2022-09-10T03:31:17.000+0300,PH22091010,4150.97,20
9220,869002495,2022-09-10T03:31:43.000+0300,PH22091011,4260.03,20
9221,869003748,2022-09-10T03:31:59.000+0300,PH22091005,4218.99,8
9222,869008810,2022-09-10T03:34:02.000+0300,PH22091013,3950.01,17
9223,869011954,2022-09-10T03:35:12.000+0300,PH22091014,3755.0,20
9224,869012254,2022-09-10T03:35:31.000+0300,PH22091006,4349.99,2
9225,869012682,2022-09-10T03:35:33.000+0300,PH22091015,3550.01,20
9226,869012988,2022-09-10T03:35:41.000+0300,PH22091006,4349.99,48
9227,869013294,2022-09-10T03:35:53.000+0300,PH22091006,4349.99,37
9228,869016432,2022-09-10T03:36:58.000+0300,PH22091005,4207.49,16
9229,869016636,2022-09-10T03:36:58.000+0300,PH22091005,4207.5,5
9230,869016743,2022-09-10T03:36:58.000+0300,PH22091005,4207.5,4
9231,869025761,2022-09-10T03:40:30.000+0300,PB22091005-01,4216.4,3
9232,869025930,2022-09-10T03:40:30.000+0300,PB22091005-01,4216.4,5
9233,869025942,2022-09-10T03:40:30.000+0300,PB22091005-01,4216.4,5
9234,869026127,2022-09-10T03:40:36.000+0300,PH22091005,4218.96,9
9235,869029698,2022-09-10T03:42:09.000+0300,PH22091005,4218.93,16
9236,869029701,2022-09-10T03:42:09.000+0300,PH22091005,4218.94,14
9237,869032064,2022-09-10T03:43:08.000+0300,PB22091005-01,4249.99,39
9238,869032076,2022-09-10T03:43:08.000+0300,PB22091005-01,4249.99,4
9239,869032581,2022-09-10T03:43:08.000+0300,PB22091005-01,4249.99,5
9240,869032264,2022-09-10T03:43:09.000+0300,PB22091005-01,4249.99,25
9241,869032273,2022-09-10T03:43:09.000+0300,PB22091005-01,4249.99,4
9242,869032595,2022-09-10T03:43:09.000+0300,PB22091005-01,4249.99,4
9243,869032279,2022-09-10T03:43:10.000+0300,PB22091005-01,4249.99,2
9244,869032450,2022-09-10T03:43:10.000+0300,PB22091005-01,4249.99,2
9245,869032628,2022-09-10T03:43:10.000+0300,PB22091005-01,4249.99,13
9246,869032291,2022-09-10T03:43:11.000+0300,PB22091005-01,4249.99,1
9247,869032303,2022-09-10T03:43:11.000+0300,PB22091005-01,4249.99,1
9248,869032715,2022-09-10T03:43:11.000+0300,PB22091005-01,4249.99,11
9249,869032308,2022-09-10T03:43:12.000+0300,PB22091005-01,4249.99,10
9250,869032914,2022-09-10T03:43:12.000+0300,PB22091005-01,4249.99,3
9251,869032919,2022-09-10T03:43:12.000+0300,PB22091005-01,4249.99,1
9252,869032658,2022-09-10T03:43:13.000+0300,PB22091005-01,4249.99,8
9253,869032924,2022-09-10T03:43:13.000+0300,PB22091005-01,4249.99,6
9254,869032937,2022-09-10T03:43:13.000+0300,PB22091005-01,4249.99,3
9255,869032943,2022-09-10T03:43:14.000+0300,PB22091005-01,4249.99,2
9256,869032951,2022-09-10T03:43:14.000+0300,PB22091005-01,4249.99,7
9257,869036422,2022-09-10T03:44:42.000+0300,PB22091005-01,4200.0,19
9258,869038320,2022-09-10T03:45:15.000+0300,PB22091005-01,4292.71,6
9259,869038325,2022-09-10T03:45:15.000+0300,PB22091005-01,3909.13,40
9260,869037906,2022-09-10T03:45:16.000+0300,PB22091005-01,4292.71,13
9261,869038054,2022-09-10T03:45:16.000+0300,PB22091005-01,3909.13,2
9262,869038235,2022-09-10T03:45:16.000+0300,PB22091005-01,3909.13,9
9263,869038514,2022-09-10T03:45:16.000+0300,PB22091005-01,3909.13,46
9264,869039596,2022-09-10T03:45:41.000+0300,PB22091005-01,4200.0,107
9265,869040470,2022-09-10T03:46:14.000+0300,PB22091005-01,4200.0,40
9266,869040998,2022-09-10T03:46:20.000+0300,PB22091005-01,4249.99,5
9267,869041754,2022-09-10T03:46:36.000+0300,PB22091005-01,4290.78,13
9268,869042604,2022-09-10T03:47:02.000+0300,PB22091005-01,4200.0,19
9269,869042891,2022-09-10T03:47:12.000+0300,PH22091005,4218.88,1
9270,869043941,2022-09-10T03:47:38.000+0300,PB22091005-01,4200.0,20
9271,869044044,2022-09-10T03:47:47.000+0300,PB22091005-01,4248.28,12
9272,869045077,2022-09-10T03:48:14.000+0300,PB22091005-01,4200.0,18
9273,869045081,2022-09-10T03:48:14.000+0300,PB22091005-01,4249.99,2
9274,869045085,2022-09-10T03:48:14.000+0300,PB22091005-01,4249.99,66
9275,869045983,2022-09-10T03:48:41.000+0300,PH22091005,4218.85,5
9276,869046378,2022-09-10T03:48:42.000+0300,PH22091005,4218.85,5
9277,869046705,2022-09-10T03:48:57.000+0300,PB22091005-01,4205.79,31
9278,869046709,2022-09-10T03:48:57.000+0300,PB22091005-01,2105.46,43
9279,869046801,2022-09-10T03:48:58.000+0300,PB22091005-01,3880.61,144
9280,869046809,2022-09-10T03:48:58.000+0300,PB22091005-01,2945.48,2
9281,869046931,2022-09-10T03:48:58.000+0300,PB22091005-01,2530.53,9
9282,869046940,2022-09-10T03:48:58.000+0300,PB22091005-01,4205.79,10
9283,869046947,2022-09-10T03:48:58.000+0300,PB22091005-01,4207.27,8
9284,869047124,2022-09-10T03:48:58.000+0300,PB22091005-01,4334.87,63
9285,869046963,2022-09-10T03:48:59.000+0300,PB22091005-01,4333.28,9
9286,869046834,2022-09-10T03:49:01.000+0300,PH22091005,4218.85,3
9287,869047157,2022-09-10T03:49:02.000+0300,PH22091005,4218.85,1
9288,869047175,2022-09-10T03:49:05.000+0300,PH22091005,4218.86,20
9289,869047099,2022-09-10T03:49:12.000+0300,PH22091005,4218.86,6
9290,869047991,2022-09-10T03:49:31.000+0300,PH22091005,4218.86,20
9291,869049555,2022-09-10T03:50:10.000+0300,PB22091005-01,4249.99,21
9292,869049566,2022-09-10T03:50:10.000+0300,PB22091005-01,4249.99,6
9293,869049570,2022-09-10T03:50:10.000+0300,PB22091005-01,4249.99,40
9294,869049734,2022-09-10T03:50:10.000+0300,PB22091005-01,4249.99,11
9295,869049419,2022-09-10T03:50:11.000+0300,PB22091005-01,4249.99,2
9296,869049423,2022-09-10T03:50:11.000+0300,PB22091005-01,4249.99,8
9297,869049578,2022-09-10T03:50:11.000+0300,PB22091005-01,4249.99,3
9298,869049748,2022-09-10T03:50:11.000+0300,PB22091005-01,4249.99,10
9299,869049755,2022-09-10T03:50:12.000+0300,PB22091005-01,4249.99,6
9300,869049450,2022-09-10T03:50:14.000+0300,PH22091005,4217.85,5
9301,869049781,2022-09-10T03:50:14.000+0300,PH22091005,4300.0,2
9302,869049927,2022-09-10T03:50:14.000+0300,PH22091005,4217.86,20
9303,869049930,2022-09-10T03:50:14.000+0300,PH22091005,4219.0,21
9304,869050531,2022-09-10T03:50:29.000+0300,PH22091005,4554.0,27
9305,869050173,2022-09-10T03:50:30.000+0300,PB22091005-01,4122.49,29
9306,869050098,2022-09-10T03:50:31.000+0300,PB22091005-01,4249.99,44
9307,869050567,2022-09-10T03:50:31.000+0300,PB22091005-01,4249.99,3
9308,869051102,2022-09-10T03:51:06.000+0300,PB22091005-01,4259.99,14
9309,869051636,2022-09-10T03:51:07.000+0300,PB22091005-01,4239.99,21
9310,869052030,2022-09-10T03:51:19.000+0300,PB22091005-01,4249.99,1
9311,869051858,2022-09-10T03:51:20.000+0300,PB22091005-01,4249.99,52
9312,869053037,2022-09-10T03:51:45.000+0300,PB22091005-01,4249.99,10
9313,869053152,2022-09-10T03:51:45.000+0300,PB22091005-01,4249.99,2
9314,869053157,2022-09-10T03:51:45.000+0300,PB22091005-01,4249.99,16
9315,869053328,2022-09-10T03:51:45.000+0300,PB22091005-01,4249.99,29
9316,869053052,2022-09-10T03:51:46.000+0300,PB22091005-01,4249.99,24
9317,869053056,2022-09-10T03:51:46.000+0300,PB22091005-01,4249.99,21
9318,869053163,2022-09-10T03:51:46.000+0300,PB22091005-01,4249.99,79
9319,869053170,2022-09-10T03:51:46.000+0300,PB22091005-01,4249.99,111
9320,869053340,2022-09-10T03:51:46.000+0300,PB22091005-01,4249.99,6
9321,869053189,2022-09-10T03:51:47.000+0300,PB22091005-01,4249.99,5
9322,869053345,2022-09-10T03:51:47.000+0300,PB22091005-01,4249.99,7
9323,869053531,2022-09-10T03:51:47.000+0300,PB22091005-01,4249.99,3
9324,869053202,2022-09-10T03:51:48.000+0300,PB22091005-01,4249.99,6
9325,869053206,2022-09-10T03:51:48.000+0300,PB22091005-01,4249.99,2
9326,869056300,2022-09-10T03:53:07.000+0300,PB22091005-01,4249.99,2
9327,869056562,2022-09-10T03:53:07.000+0300,PB22091005-01,4249.99,5
9328,869056375,2022-09-10T03:53:08.000+0300,PB22091005-01,4249.99,2
9329,869056383,2022-09-10T03:53:09.000+0300,PB22091005-01,4249.99,38
9330,869056446,2022-09-10T03:53:17.000+0300,PB22091005-01,4249.99,5
9331,869056455,2022-09-10T03:53:18.000+0300,PB22091005-01,4249.99,3
9332,869056657,2022-09-10T03:53:18.000+0300,PB22091005-01,4249.99,5
9333,869056850,2022-09-10T03:53:18.000+0300,PB22091005-01,4249.99,8
9334,869056463,2022-09-10T03:53:19.000+0300,PB22091005-01,4249.99,3
9335,869056467,2022-09-10T03:53:19.000+0300,PB22091005-01,4249.99,1
9336,869056676,2022-09-10T03:53:19.000+0300,PB22091005-01,4249.99,1
9337,869056482,2022-09-10T03:53:20.000+0300,PB22091005-01,4249.99,2
9338,869056695,2022-09-10T03:53:20.000+0300,PB22091005-01,4249.99,2
9339,869057047,2022-09-10T03:53:20.000+0300,PB22091005-01,4249.99,1
9340,869057292,2022-09-10T03:53:38.000+0300,PH22091007,3678.65,11
9341,869058840,2022-09-10T03:54:09.000+0300,PH22091007,3726.41,25
9342,869059623,2022-09-10T03:54:23.000+0300,PB22091005-01,4249.99,24
9343,869059746,2022-09-10T03:54:23.000+0300,PB22091005-01,4249.99,46
9344,869059290,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,9
9345,869059633,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,131
9346,869059636,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,34
9347,869059774,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,1
9348,869059782,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,11
9349,869059786,2022-09-10T03:54:24.000+0300,PB22091005-01,4249.99,4
9350,869059307,2022-09-10T03:54:25.000+0300,PB22091005-01,4249.99,13
9351,869059454,2022-09-10T03:54:25.000+0300,PB22091005-01,4249.99,6
9352,869059669,2022-09-10T03:54:25.000+0300,PB22091005-01,4249.99,2
9353,869059790,2022-09-10T03:54:25.000+0300,PB22091005-01,4249.99,14
9354,869059476,2022-09-10T03:54:26.000+0300,PB22091005-01,4249.99,9
9355,869059482,2022-09-10T03:54:26.000+0300,PB22091005-01,4249.99,11
9356,869059678,2022-09-10T03:54:26.000+0300,PB22091005-01,4249.99,24
9357,869059924,2022-09-10T03:54:26.000+0300,PB22091005-01,4249.99,25
9358,869059948,2022-09-10T03:54:26.000+0300,PB22091005-01,4249.99,1
9359,869059495,2022-09-10T03:54:27.000+0300,PB22091005-01,4249.99,6
9360,869059698,2022-09-10T03:54:27.000+0300,PB22091005-01,4249.99,2
9361,869059841,2022-09-10T03:54:27.000+0300,PB22091005-01,4249.99,1
9362,869059856,2022-09-10T03:54:28.000+0300,PB22091005-01,4249.99,1
9363,869060320,2022-09-10T03:54:29.000+0300,PB22091005-01,4249.99,1
9364,869061373,2022-09-10T03:55:04.000+0300,PB22091005-01,4249.99,3
9365,869062371,2022-09-10T03:55:31.000+0300,PH22091005,4554.0,1
9366,869062730,2022-09-10T03:55:31.000+0300,PH22091005,4554.0,1
9367,869064299,2022-09-10T03:56:20.000+0300,PB22091005-01,4554.17,2
9368,869064578,2022-09-10T03:56:20.000+0300,PB22091005-01,4554.17,4
9369,869075467,2022-09-10T04:00:48.000+0300,PH22091006,4349.98,7
9370,869076028,2022-09-10T04:01:02.000+0300,PH22091009,3850.0,1
9371,869076036,2022-09-10T04:01:02.000+0300,PH22091008,3349.97,2
9372,869077230,2022-09-10T04:01:34.000+0300,PH22091006,4349.99,25
9373,869077740,2022-09-10T04:01:34.000+0300,PH22091006,4349.98,5
9374,869088964,2022-09-10T04:06:11.000+0300,PB22091008-01,3340.48,2
9375,869089577,2022-09-10T04:06:22.000+0300,PB22091008-01,3209.48,2
9376,869097110,2022-09-10T04:09:40.000+0300,PB22091006-01,4326.16,5
9377,869097435,2022-09-10T04:09:40.000+0300,PB22091006-01,4326.16,10
9378,869097683,2022-09-10T04:09:41.000+0300,PB22091006-01,4326.16,1
9379,869097737,2022-09-10T04:09:41.000+0300,PB22091006-01,4326.16,14
9380,869097746,2022-09-10T04:09:41.000+0300,PB22091006-01,4326.16,9
9381,869099291,2022-09-10T04:10:31.000+0300,PH22091006,4349.99,7
9382,869104679,2022-09-10T04:12:49.000+0300,PH22091006,4349.98,7
9383,869123865,2022-09-10T04:20:31.000+0300,PH22091006,4349.98,5
9384,869126901,2022-09-10T04:21:48.000+0300,PH22091006,4267.44,5
9385,869127767,2022-09-10T04:21:48.000+0300,PH22091006,4325.0,20
9386,869133053,2022-09-10T04:24:22.000+0300,PB22091006-01,4287.75,1
9387,869133060,2022-09-10T04:24:22.000+0300,PB22091006-01,4287.75,2
9388,869133350,2022-09-10T04:24:22.000+0300,PB22091006-01,4287.75,1
9389,869134469,2022-09-10T04:24:53.000+0300,PH22091006,4349.98,5
9390,869136098,2022-09-10T04:25:40.000+0300,PH22091006,4268.96,3
9391,869136384,2022-09-10T04:25:40.000+0300,PH22091006,4268.97,3
9392,869136578,2022-09-10T04:25:40.000+0300,PH22091006,4268.97,12
9393,869136585,2022-09-10T04:25:40.000+0300,PH22091006,4349.99,1
9394,869149946,2022-09-10T04:31:12.000+0300,PH22091006,4349.97,3
9395,869149965,2022-09-10T04:31:14.000+0300,PH22091006,4349.98,2
9396,869159850,2022-09-10T04:35:24.000+0300,PH22091006,4267.41,3
9397,869167821,2022-09-10T04:38:40.000+0300,PB22091006-01,4295.77,1
9398,869167698,2022-09-10T04:38:41.000+0300,PB22091006-01,4295.77,1
9399,869167701,2022-09-10T04:38:41.000+0300,PB22091006-01,4295.77,2
9400,869167977,2022-09-10T04:38:41.000+0300,PB22091006-01,4295.77,1
9401,869172228,2022-09-10T04:40:30.000+0300,PH22091006,4347.94,6
9402,869176243,2022-09-10T04:42:12.000+0300,PB22091006-01,4275.0,96
9403,869176509,2022-09-10T04:42:23.000+0300,PH22091006,4267.41,7
9404,869176613,2022-09-10T04:42:23.000+0300,PH22091006,4253.0,13
9405,869176767,2022-09-10T04:42:23.000+0300,PH22091006,4260.87,2
9406,869176897,2022-09-10T04:42:35.000+0300,PB22091006-01,4275.0,19
9407,869178393,2022-09-10T04:43:08.000+0300,PB22091006-01,4250.0,36
9408,869178599,2022-09-10T04:43:08.000+0300,PB22091006-01,4275.0,12
9409,869178606,2022-09-10T04:43:09.000+0300,PB22091006-01,4250.0,12
9410,869178748,2022-09-10T04:43:09.000+0300,PB22091006-01,4250.0,9
9411,869178757,2022-09-10T04:43:09.000+0300,PB22091006-01,4250.0,1
9412,869178409,2022-09-10T04:43:10.000+0300,PB22091006-01,4250.0,1
9413,869178623,2022-09-10T04:43:10.000+0300,PB22091006-01,4250.0,1
9414,869178778,2022-09-10T04:43:10.000+0300,PB22091006-01,4250.0,1
9415,869178634,2022-09-10T04:43:11.000+0300,PB22091006-01,4250.0,1
9416,869178793,2022-09-10T04:43:11.000+0300,PB22091006-01,4250.0,15
9417,869178428,2022-09-10T04:43:12.000+0300,PB22091006-01,4250.0,3
9418,869178803,2022-09-10T04:43:12.000+0300,PB22091006-01,4250.0,3
9419,869178916,2022-09-10T04:43:12.000+0300,PB22091006-01,4250.0,10
9420,869178437,2022-09-10T04:43:13.000+0300,PB22091006-01,4250.0,12
9421,869178688,2022-09-10T04:43:13.000+0300,PB22091006-01,4250.0,1
9422,869178456,2022-09-10T04:43:14.000+0300,PB22091006-01,4250.0,4
9423,869178696,2022-09-10T04:43:14.000+0300,PB22091006-01,4250.0,3
9424,869178465,2022-09-10T04:43:15.000+0300,PB22091006-01,4250.0,5
9425,869178941,2022-09-10T04:43:15.000+0300,PB22091006-01,4250.0,7
9426,869178871,2022-09-10T04:43:16.000+0300,PB22091006-01,4250.0,1
9427,869178877,2022-09-10T04:43:16.000+0300,PB22091006-01,4250.0,1
9428,869178956,2022-09-10T04:43:16.000+0300,PB22091006-01,4250.0,5
9429,869178487,2022-09-10T04:43:18.000+0300,PH22091006,4334.42,1
9430,869179527,2022-09-10T04:43:22.000+0300,PB22091006-01,4275.0,20
9431,869181065,2022-09-10T04:44:15.000+0300,PB22091006-01,4275.0,10
9432,869182079,2022-09-10T04:44:42.000+0300,PH22091006,4253.0,10
9433,869182082,2022-09-10T04:44:42.000+0300,PH22091006,4252.0,2
9434,869182087,2022-09-10T04:44:42.000+0300,PH22091006,4250.56,5
9435,869182220,2022-09-10T04:44:42.000+0300,PH22091006,4250.57,2
9436,869182517,2022-09-10T04:44:42.000+0300,PH22091006,4253.01,5
9437,869183345,2022-09-10T04:45:40.000+0300,PH22091006,4250.95,7
9438,869183097,2022-09-10T04:45:41.000+0300,PB22091006-01,4250.0,1
9439,869183103,2022-09-10T04:45:54.000+0300,PH22091006,4299.49,20
9440,869183355,2022-09-10T04:45:59.000+0300,PH22091006,4299.48,43
9441,869183369,2022-09-10T04:46:04.000+0300,PB22091006-01,4292.72,6
9442,869183536,2022-09-10T04:46:04.000+0300,PB22091006-01,3909.14,28
9443,869183539,2022-09-10T04:46:04.000+0300,PB22091006-01,3909.14,2
9444,869183721,2022-09-10T04:46:04.000+0300,PB22091006-01,3909.14,57
9445,869183724,2022-09-10T04:46:04.000+0300,PB22091006-01,4292.72,12
9446,869183372,2022-09-10T04:46:17.000+0300,PH22091006,4299.6,43
9447,869183374,2022-09-10T04:46:24.000+0300,PH22091006,4299.64,14
9448,869183737,2022-09-10T04:46:36.000+0300,PH22091006,4299.61,25
9449,869183743,2022-09-10T04:46:48.000+0300,PH22091006,4299.56,25
9450,869183203,2022-09-10T04:47:11.000+0300,PB22091006-01,4248.29,12
9451,869183767,2022-09-10T04:47:12.000+0300,PB22091006-01,4290.79,12
9452,869183234,2022-09-10T04:47:29.000+0300,PB22091006-01,4250.0,1
9453,869183428,2022-09-10T04:47:29.000+0300,PB22091006-01,4250.0,53
9454,869183945,2022-09-10T04:48:35.000+0300,PB22091006-01,2136.2,19
9455,869183948,2022-09-10T04:48:35.000+0300,PB22091006-01,4267.26,10
9456,869184147,2022-09-10T04:48:35.000+0300,PB22091006-01,2609.12,9
9457,869184150,2022-09-10T04:48:36.000+0300,PB22091006-01,4268.74,7
9458,869184155,2022-09-10T04:48:36.000+0300,PB22091006-01,4334.88,72
9459,869184320,2022-09-10T04:48:36.000+0300,PB22091006-01,4001.12,121
9460,869183682,2022-09-10T04:48:37.000+0300,PB22091006-01,4333.29,10
9461,869184101,2022-09-10T04:49:23.000+0300,PB22091006-01,4250.0,12
9462,869184105,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,40
9463,869184109,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,15
9464,869184271,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,2
9465,869184451,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,3
9466,869184457,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,24
9467,869184718,2022-09-10T04:49:24.000+0300,PB22091006-01,4250.0,6
9468,869184720,2022-09-10T04:49:25.000+0300,PB22091006-01,4250.0,9
9469,869184999,2022-09-10T04:50:18.000+0300,PB22091006-01,4240.0,17
9470,869184828,2022-09-10T04:50:19.000+0300,PH22091013,4000.0,10
9471,869184830,2022-09-10T04:50:19.000+0300,PH22091013,4000.0,24
9472,869185214,2022-09-10T04:50:19.000+0300,PH22091013,4000.0,6
9473,869184886,2022-09-10T04:50:31.000+0300,PH22091006,4544.99,40
9474,869185328,2022-09-10T04:50:31.000+0300,PH22091006,4544.99,20
9475,869185335,2022-09-10T04:50:32.000+0300,PH22091006,4544.99,3
9476,869185047,2022-09-10T04:50:34.000+0300,PB22091006-01,4122.5,38
9477,869185601,2022-09-10T04:51:00.000+0300,PB22091006-01,4250.0,2
9478,869185931,2022-09-10T04:51:00.000+0300,PB22091006-01,4250.0,37
9479,869185894,2022-09-10T04:51:33.000+0300,PB22091006-01,4250.0,46
9480,869186328,2022-09-10T04:51:34.000+0300,PB22091006-01,4250.0,2
9481,869186369,2022-09-10T04:51:43.000+0300,PB22091006-01,4496.57,1
9482,869186734,2022-09-10T04:51:53.000+0300,PH22091006,4481.3,1
9483,869186498,2022-09-10T04:52:11.000+0300,PB22091006-01,4250.0,7
9484,869186503,2022-09-10T04:52:11.000+0300,PB22091006-01,4250.0,6
9485,869186650,2022-09-10T04:52:11.000+0300,PB22091006-01,4250.0,24
9486,869186818,2022-09-10T04:52:11.000+0300,PB22091006-01,4250.0,4
9487,869186258,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,15
9488,869186658,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,99
9489,869186662,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,12
9490,869186826,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,22
9491,869186917,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,2
9492,869186922,2022-09-10T04:52:12.000+0300,PB22091006-01,4250.0,8
9493,869186271,2022-09-10T04:52:13.000+0300,PB22091006-01,4250.0,105
9494,869186839,2022-09-10T04:52:13.000+0300,PB22091006-01,4250.0,4
9495,869186927,2022-09-10T04:52:13.000+0300,PB22091006-01,4250.0,3
9496,869186683,2022-09-10T04:52:14.000+0300,PB22091006-01,4250.0,24
9497,869186850,2022-09-10T04:52:14.000+0300,PB22091006-01,4250.0,2
9498,869186935,2022-09-10T04:52:14.000+0300,PB22091006-01,4250.0,7
9499,869186943,2022-09-10T04:52:14.000+0300,PB22091006-01,4250.0,3
9500,869187794,2022-09-10T04:53:16.000+0300,PB22091006-01,4250.0,1
9501,869187798,2022-09-10T04:53:17.000+0300,PB22091006-01,4250.0,1
9502,869188118,2022-09-10T04:53:17.000+0300,PB22091006-01,4250.0,1
9503,869187466,2022-09-10T04:53:18.000+0300,PB22091006-01,4250.0,1
9504,869187805,2022-09-10T04:53:18.000+0300,PB22091006-01,4250.0,1
9505,869187837,2022-09-10T04:53:22.000+0300,PB22091006-01,4250.0,46
9506,869188161,2022-09-10T04:53:22.000+0300,PB22091006-01,4250.0,16
9507,869187505,2022-09-10T04:53:23.000+0300,PB22091006-01,4250.0,4
9508,869187972,2022-09-10T04:53:23.000+0300,PB22091006-01,4250.0,30
9509,869188173,2022-09-10T04:53:23.000+0300,PB22091006-01,4250.0,28
9510,869188178,2022-09-10T04:53:23.000+0300,PB22091006-01,4250.0,3
9511,869187987,2022-09-10T04:53:24.000+0300,PB22091006-01,4250.0,1
9512,869188200,2022-09-10T04:53:24.000+0300,PB22091006-01,4250.0,67
9513,869188321,2022-09-10T04:53:24.000+0300,PB22091006-01,4250.0,121
9514,869188327,2022-09-10T04:53:24.000+0300,PB22091006-01,4250.0,22
9515,869187884,2022-09-10T04:53:25.000+0300,PB22091006-01,4250.0,2
9516,869187993,2022-09-10T04:53:25.000+0300,PB22091006-01,4250.0,5
9517,869188217,2022-09-10T04:53:25.000+0300,PB22091006-01,4250.0,3
9518,869188221,2022-09-10T04:53:25.000+0300,PB22091006-01,4250.0,32
9519,869188229,2022-09-10T04:53:25.000+0300,PB22091006-01,4250.0,9
9520,869188012,2022-09-10T04:53:26.000+0300,PB22091006-01,4250.0,3
9521,869188235,2022-09-10T04:53:26.000+0300,PB22091006-01,4250.0,4
9522,869188337,2022-09-10T04:53:26.000+0300,PB22091006-01,4250.0,13
9523,869188252,2022-09-10T04:53:27.000+0300,PB22091006-01,4250.0,3
9524,869188519,2022-09-10T04:53:29.000+0300,PB22091006-01,4250.0,1
9525,869188371,2022-09-10T04:53:30.000+0300,PB22091006-01,4250.0,1
9526,869188534,2022-09-10T04:53:31.000+0300,PB22091006-01,4250.0,1
9527,869188059,2022-09-10T04:53:33.000+0300,PH22091008,3330.0,10
9528,869189004,2022-09-10T04:54:01.000+0300,PB22091006-01,4250.0,10
9529,869189665,2022-09-10T04:54:33.000+0300,PB22091006-01,4250.0,5
9530,869189506,2022-09-10T04:54:47.000+0300,PB22091006-01,4250.0,11
9531,869189861,2022-09-10T04:54:47.000+0300,PB22091006-01,4250.0,16
9532,869190152,2022-09-10T04:54:47.000+0300,PB22091006-01,4250.0,17
9533,869191666,2022-09-10T04:56:08.000+0300,PB22091006-01,4250.0,4
9534,869191847,2022-09-10T04:56:08.000+0300,PB22091006-01,4250.0,8
9535,869193922,2022-09-10T04:57:29.000+0300,PH22091006,4495.6,2
9536,869193379,2022-09-10T04:57:30.000+0300,PH22091006,4495.6,5
9537,869193925,2022-09-10T04:57:30.000+0300,PH22091006,4544.99,16
9538,869193928,2022-09-10T04:57:30.000+0300,PH22091006,4545.0,15
9539,869197543,2022-09-10T05:01:02.000+0300,PH22091008,3349.98,4
9540,869197745,2022-09-10T05:01:02.000+0300,PH22091009,3850.01,2
9541,869198821,2022-09-10T05:02:02.000+0300,PH22091008,3350.0,3
9542,869198823,2022-09-10T05:02:02.000+0300,PH22091009,3850.01,2
9543,869202554,2022-09-10T05:06:08.000+0300,PB22091009-01,3843.76,2
9544,869202293,2022-09-10T05:06:19.000+0300,PB22091009-01,3656.26,2
9545,869202480,2022-09-10T05:06:19.000+0300,PH22091012,3349.99,14
9546,869203071,2022-09-10T05:07:00.000+0300,PH22091013,4000.0,29
9547,869203367,2022-09-10T05:07:00.000+0300,PH22091013,4000.0,22
9548,869203371,2022-09-10T05:07:00.000+0300,PH22091013,4000.0,4
9549,869203373,2022-09-10T05:07:00.000+0300,PH22091013,4000.0,5
9550,869203885,2022-09-10T05:07:53.000+0300,PB22091007-01,3705.93,7
9551,869204219,2022-09-10T05:07:53.000+0300,PB22091007-01,3705.93,1
9552,869204224,2022-09-10T05:07:53.000+0300,PB22091007-01,3705.93,10
9553,869204319,2022-09-10T05:07:53.000+0300,PB22091007-01,3705.93,1
9554,869204234,2022-09-10T05:07:54.000+0300,PB22091007-01,3705.93,7
9555,869211932,2022-09-10T05:13:46.000+0300,PH22091008,3349.99,44
9556,869211935,2022-09-10T05:13:46.000+0300,PH22091008,3350.0,1
9557,869215506,2022-09-10T05:17:02.000+0300,PH22091009,3850.01,2
9558,869215747,2022-09-10T05:17:02.000+0300,PH22091008,3373.22,4
9559,869217649,2022-09-10T05:18:46.000+0300,PH22091008,3373.22,27
